place_all, race_no, first, last, age, nation, club, time, medal, category
1015 / 967 / 50,32792,William, Matsieng,53,RSA,Nedbank Running Club Gauteng North,07:56:36,Bill Rowan,M MAS
1016 / 968 / 51,9810,Stan, Fetting,51,AUS,South Pine Striders,07:56:37,Bill Rowan,M MAS
1017 / 969 / 598,55895,Michael,Melusi  Gamede,38,RSA,Cool Running Athletics Club,07:56:38,Bill Rowan,M SEN
1018 / 970 / 321,16213,Meshack, Mazibuko,42,RSA,Groenpunt Marathon Club,07:56:40,Bill Rowan,M VET
1019 / 971 / 322,40473,Malepa, Dlamini,44,RSA,Bethlehem Marathon Club,07:56:44,Bill Rowan,M VET
1020 / 972 / 599,33402,Vumani, Mlaba,23,RSA,Durban Runner Athletic Club,07:56:44,Bill Rowan,M SEN
1021 / 973 / 600,37888,Stephen, Sehlako,35,RSA,Anglo American Thermal Coal Athletic Club,07:56:52,Bill Rowan,M SEN
1022 / 974 / 601,22860,Hunter, Dodds,39,AUS,Secret Rocky Runners,07:56:54,Bill Rowan,M SEN
1023 / 975 / 52,23682,Ncani, Shabalala,50,RSA,Makana Athletics Club,07:57:05,Bill Rowan,M MAS
1024 / 976 / 323,46691,Jeremy,James  Hendricks,48,RSA,Mafikeng Road Runners,07:57:05,Bill Rowan,M VET
1025 / 977 / 602,22820,Abraham, Naude,26,RSA,Harmony Striders Virginia,07:57:06,Bill Rowan,M SEN
1026 / 978 / 53,33018,Thabo, Hlako,53,RSA,Kempton Road Runners,07:57:15,Bill Rowan,M MAS
1027 / 979 / 603,13011,Eddie, Horn,31,RSA,K Way VOB Running Club,07:57:16,Bill Rowan,M SEN
1028 / 980 / 604,23365,Bhekuthando, Ngcobo,31,RSA,Checkout Verulam Falcons,07:57:21,Bill Rowan,M SEN
1029 / 981 / 605,28509,Zakhele, Delwa,33,RSA,Nedbank Running Club KZN,07:57:24,Bill Rowan,M SEN
1030 / 49 / 34,57214,Martine, Baker,39,RSA,Rand Athletic Club,07:57:30,Bill Rowan,F SEN
1031 / 982 / 54,58661,Graham, Terblanche,52,RSA,Madibaz Athletic Club,07:57:40,Bill Rowan,M MAS
1032 / 983 / 324,40994,Peter, Bartlett,44,MAW,LARC,07:57:42,Bill Rowan,M VET
1033 / 984 / 325,29728,Richard, Harrison,40,RSA,Nedbank Running Club KZN,07:57:47,Bill Rowan,M VET
1034 / 985 / 606,33184,Linda,Gift  Ladlokova,39,RSA,Lesedi Athletic Club,07:57:48,Bill Rowan,M SEN
1035 / 986 / 607,21286,Siyabonga, Ngodwane,37,RSA,RCS Gugulethu Athletic Club,07:57:50,Bill Rowan,M SEN
1036 / 987 / 608,34785,Roman, Soltys,31,UKR,Liffey Valley AC,07:57:53,Bill Rowan,M SEN
1037 / 988 / 609,34350,Michael, Mccarthy,35,IRL,Lilongwe alendo running club,07:57:53,Bill Rowan,M SEN
1038 / 50 / 35,36882,Cory, Newman,37,AUS,Australia,07:57:58,Bill Rowan,F SEN
1039 / 989 / 610,35279,Serge, Van Hee,38,RSA,Florida Lake Canoe Club,07:58:00,Bill Rowan,M SEN
1040 / 990 / 611,36013,Khanyisani, Dlamini,26,RSA,Save Orion Athletic Club,07:58:03,Bill Rowan,M SEN
1041 / 991 / 326,19514,Mbongeni, Bhengu,40,RSA,KwaNxamalala Athletic Club,07:58:08,Bill Rowan,M VET
1042 / 992 / 327,28242,Esterlene, Levendal,56,RSA,IN TOUCH ATHLETIC CLUB,07:58:08,Bill Rowan,F VET
1043 / 993 / 328,18970,Psetlane, Mohlala,42,RSA,Ford Athletic Club,07:58:09,Bill Rowan,M VET
1044 / 994 / 55,53362,Winston, Benjamin,52,RSA,Vodacom Kimberley Road Runners,07:58:11,Bill Rowan,M MAS
1045 / 995 / 329,36271,Gert,Gxakekile  Hugo,45,RSA,Nedbank Running Club Central North West,07:58:17,Bill Rowan,M VET
1046 / 996 / 612,19012,F,H  Elzarif,40,RSA,Roodepoort Athletic Club,07:58:32,Bill Rowan,M SEN
1047 / 997 / 56,32716,Joseph, Faber,52,RSA,KZN Striders,07:58:34,Bill Rowan,M MAS
1048 / 998 / 613,13791,Guy, Cotter,39,RSA,Hercules Wimbledon Athletics Club,07:58:36,Bill Rowan,M SEN
1049 / 999 / 330,32821,Inclan, Dixon,46,RSA,Aerobics 4 All,07:58:38,Bill Rowan,M VET
1050 / 1000 / 614,16727,Siyabonga,Henry  Shoba,29,RSA,Spar Chesterville Athletic Club,07:58:41,Bill Rowan,M SEN
1051 / 1001 / 331,32998,Sibusiso, Ntuli,47,RSA,Phuma KZN,07:58:47,Bill Rowan,M VET
1052 / 1002 / 615,55548,Jan, Maluleka,35,RSA,hsrc,07:58:48,Bill Rowan,M SEN
1053 / 1003 / 616,52968,Mohamed, Noorgat,38,RSA,Save Orion Athletic Club,07:58:48,Bill Rowan,M SEN
1054 / 1004 / 617,43184,Darren, Portela,32,RSA,Jeppe Quondam Athletic Club,07:58:50,Bill Rowan,M SEN
1055 / 1005 / 618,46409,Gary, Laue,39,RSA,West Coast Athletic Club,07:58:56,Bill Rowan,M SEN
1056 / 1006 / 619,56168,Abe, Kempen,39,RSA,Tuks Road Runners Club,07:59:03,Bill Rowan,M SEN
1057 / 1007 / 620,14597,Grant, Guerin,36,RSA,Bluff Athletic Club,07:59:04,Bill Rowan,M SEN
1058 / 1008 / 332,13259,Ibrahim, Seedat,46,RSA,Arcadia Running Club,07:59:15,Bill Rowan,M VET
1059 / 1009 / 621,14734,Robert, Gumede,40,RSA,Elokishini Athletic Club,07:59:21,Bill Rowan,M SEN
1060 / 1010 / 622,31236,Craig, Bond,35,RSA,Chiltern Athletic Club,07:59:26,Bill Rowan,M SEN
1061 / 1011 / 623,29374,Alex,Lutendo  Ratshikakala,38,RSA,Faranani Athletic Club,07:59:36,Bill Rowan,M SEN
1062 / 51 / 36,16868,Nandi, Zaloumis,30,RSA,Team Vitality - KZN,07:59:43,Bill Rowan,F SEN
1063 / 1012 / 624,45263,Bhekinkosi, Ngubane,37,RSA,Nedbank Running Club KZN,07:59:45,Bill Rowan,M SEN
1064 / 1013 / 625,57497,Andrew, Erasmus,34,RSA,Dolphin Coast Striders,07:59:45,Bill Rowan,M SEN
1065 / 1014 / 333,51447,Khenene, Semetse,46,RSA,Gallopers Athletic Club,07:59:49,Bill Rowan,M VET
1066 / 1015 / 334,47693,Mphini, Ndhlangamandla,40,RSA,Osizweni,07:59:53,Bill Rowan,M VET
1067 / 1016 / 57,42770,Ephraim, Ngoepe,52,RSA,Diepsloot Athletic Club,08:00:07,Bill Rowan,M MAS
1068 / 1017 / 335,48229,David,Nthanga  Banda,43,RSA,Phuma KZN,08:00:07,Bill Rowan,M VET
1069 / 1018 / 626,36169,Jake, Mojalefa,28,RSA,Magnolia Road Runners,08:00:10,Bill Rowan,M SEN
1070 / 1019 / 58,51527,Philimon, Mbokazi,54,RSA,Benoni Harriers Athletic Club,08:00:17,Bill Rowan,M MAS
1071 / 1020 / 627,30634,Mondli,Richard  Makhoba,34,RSA,Durban Runner Athletic Club,08:00:19,Bill Rowan,M SEN
1072 / 1021 / 336,53210,Raymond, Campbell,40,RSA,Athletics Club Eersterust,08:00:19,Bill Rowan,M VET
1073 / 1022 / 337,28136,Leonard, Lisa,44,RSA,Nedbank Running Club Johannesburg,08:00:22,Bill Rowan,M VET
1074 / 1023 / 59,14826,Chelela, Mbuyane,55,RSA,Telkom Athletic Club - GN,08:00:23,Bill Rowan,M MAS
1075 / 1024 / 338,19905,Sabelo, Bara,45,RSA,Cheetahs Athletic Club,08:00:26,Bill Rowan,M VET
1076 / 1025 / 339,14933,Paul, Mhizha,42,ZIM,F1 Bluff Meats Running Club,08:00:27,Bill Rowan,M VET
1077 / 1026 / 628,51344,Petros, Msani,38,RSA,DHS Old Boys,08:00:27,Bill Rowan,M SEN
1078 / 1027 / 340,51008,Fanny,Josiah  Mokoena,41,RSA,SAPS - Southern FS,08:00:36,Bill Rowan,M VET
1079 / 1028 / 629,33691,Abram,Puseletso  Mofokeng,36,RSA,Maluti MultiSport Club,08:00:38,Bill Rowan,M SEN
1080 / 1029 / 341,40108,Allen,Bhekuyise  Ndlovu,49,RSA,DHS Old Boys,08:00:46,Bill Rowan,M VET
1081 / 1030 / 342,13157,Eddie, Mc Gee,42,RSA,Nedbank Running Club LVCC Nelspruit,08:00:47,Bill Rowan,M VET
1082 / 1031 / 60,16942,Phillemon, Mailola,55,RSA,Moretele Athletic Club,08:00:54,Bill Rowan,M MAS
1083 / 1032 / 630,54803,Johannes, Thebeagae,33,RSA,Diamant Marathon Club,08:00:56,Bill Rowan,M SEN
1084 / 1033 / 631,35930,Mpho,Terrence  Mohale,34,RSA,SANDF Athletic Club - Limpopo,08:01:04,Bill Rowan,M SEN
1085 / 1034 / 343,44560,Abram,Lesibana  Kgosana,42,RSA,Northam Platinum Mine Athletic Club,08:01:10,Bill Rowan,M VET
1086 / 1035 / 632,37040,Greatman, Matau,34,ZIM,Jeppe Quondam Athletics Club,08:01:26,Bill Rowan,M SEN
1087 / 1036 / 633,18525,Thulani, Mbatha,30,RSA,FNB Runners Club,08:01:32,Bill Rowan,M SEN
1088 / 1037 / 61,4172,Mike, Forshaw,54,RSA,Run Walk For Life - CG,08:01:35,Bill Rowan,M MAS
1089 / 1038 / 344,33032,Leo, Prinsloo,48,RSA,Pretoria Police Marathon Club,08:01:43,Bill Rowan,M VET
1090 / 1039 / 634,25157,Lentswe, Molefi,38,RSA,Varsity Kudus,08:01:44,Bill Rowan,M SEN
1091 / 1040 / 345,58359,Nicholas, Cekwane,49,RSA,Nedbank Running Club KZN,08:01:49,Bill Rowan,M VET
1091 / 1040 / 635,41901,Sandile, Magwenyana,34,RSA,Phuma KZN,08:01:49,Bill Rowan,M SEN
1093 / 1042 / 346,24793,Rudolf, Oberholzer,41,RSA,Boksburg Athletic Club,08:01:57,Bill Rowan,M VET
1094 / 1043 / 62,18131,Boy, Motaung,55,RSA,Correctional Services - Modderbee,08:02:01,Bill Rowan,M MAS
1095 / 1044 / 347,25898,Andrew, Malloy,44,GBR,Bristol & West AC,08:02:06,Bill Rowan,M VET
1096 / 1045 / 636,21501,Thamsanqa, Mazibuko,31,RSA,Gauteng Striders,08:02:08,Bill Rowan,M SEN
1097 / 1046 / 637,31406,Vusumzi, Mafu,34,RSA,SANDF Athletic Club - EP,08:02:14,Bill Rowan,M SEN
1098 / 1047 / 638,23218,Julius,Akhumsi  Nikani,39,RSA,Madikwe Mambas Athletic Club,08:02:28,Bill Rowan,M SEN
1099 / 1048 / 639,20980,Emmanuel, Ngidi,33,RSA,Mangosuthu University Of Technology,08:02:30,Bill Rowan,M SEN
1100 / 1049 / 640,30302,Bongani, Mvelase,36,RSA,Team Vitality - KZN,08:02:32,Bill Rowan,M SEN
1101 / 1050 / 641,11540,Chris, Morris,30,GBR,,08:02:37,Bill Rowan,M SEN
1102 / 1051 / 642,31705,Msomi, Sduduzo,36,RSA,Maxed - Kwazulu Natal,08:02:39,Bill Rowan,M SEN
1103 / 52 / 37,15154,Natasha, Gorrie,34,RSA,Randburg Harriers,08:02:43,Bill Rowan,F SEN
1104 / 53 / 38,32110,Jeannie, Jordaan,37,RSA,Modern Athlete Athletic Club,08:02:48,Bill Rowan,F SEN
1105 / 1052 / 63,2096,Ronald, Dribbin,57,RSA,Rocky Road Runners Club,08:02:52,Bill Rowan,M MAS
1106 / 1053 / 348,14203,Avhasei, Nyatheli,49,RSA,SAPS Athletic Club - Limpopo,08:02:58,Bill Rowan,M VET
1107 / 1054 / 643,34844,Itani,Lawrence  Mukhesi,39,RSA,SAPS - CG,08:02:58,Bill Rowan,M SEN
1108 / 1055 / 644,31845,Tshilande, Mpho,38,RSA,SAPS Athletic Club - Limpopo,08:02:58,Bill Rowan,M SEN
1109 / 1056 / 645,30638,Mpondi, Walter,32,RSA,SAPS Athletic Club - Limpopo,08:02:59,Bill Rowan,M SEN
1110 / 1057 / 646,39326,Wilfred, Nkomo,30,RSA,Woodview Athletic Club,08:03:03,Bill Rowan,M SEN
1111 / 1058 / 647,47945,Niel, Cillie,39,RSA,Alberton Amateur Athletic Club,08:03:11,Bill Rowan,M SEN
1112 / 1059 / 648,39645,Elphas, Ngcobo,34,RSA,Nedbank Running Club KZN,08:03:17,Bill Rowan,M SEN
1113 / 1060 / 349,15751,Guido, Tagge,43,RSA,ATC Running Club,08:03:24,Bill Rowan,M VET
1114 / 1061 / 350,35020,Timothy, Ratshilavhi,41,RSA,Nedbank Running Club Gauteng North,08:03:25,Bill Rowan,M VET
1115 / 1062 / 351,26697,Richard, Rovetti,42,RSA,Rocky Road Runners Club,08:03:28,Bill Rowan,M VET
1116 / 1063 / 649,36996,Enos, Ngoetjana,33,RSA,Nedbank Running Club Gauteng North,08:03:35,Bill Rowan,M SEN
1117 / 1064 / 650,12807,Howick, Mashalane,37,RSA,Department of Public Works Athletic Club,08:03:37,Bill Rowan,M SEN
1118 / 1065 / 352,52310,Terrance, Ievers,47,RSA,Randburg Harriers,08:03:41,Bill Rowan,M VET
1119 / 1066 / 353,28921,Speelman,Maritshana  Masango,45,RSA,hsrc,08:03:47,Bill Rowan,M VET
1120 / 1067 / 354,26135,Jeffrey, Sibiya,41,RSA,Eskom Athletic Club - Limpopo,08:03:49,Bill Rowan,M VET
1121 / 1068 / 651,25526,Ernest,Khulekani  Cele,37,RSA,Checkout Verulam Falcons,08:03:52,Bill Rowan,M SEN
1122 / 1069 / 355,27067,Leon, Weitsz,42,RSA,Despatch Athletic Club,08:03:53,Bill Rowan,M VET
1123 / 1070 / 356,35640,Justice,Bongenhle  Dube,43,SWZ,,08:03:56,Bill Rowan,M VET
1124 / 1071 / 652,22773,Nardus, Jordaan,29,RSA,Boksburg Athletic Club,08:03:57,Bill Rowan,M SEN
1125 / 1072 / 653,32138,Mfundo, Zondi,35,RSA,KwaDabeka Harriers,08:03:57,Bill Rowan,M SEN
1126 / 1073 / 357,33794,Tsheni,Edward  Masete,40,RSA,Steelpoort Marathon Club,08:04:03,Bill Rowan,M VET
1127 / 1074 / 358,9912,Clement, Hlasa,50,LES,Peoples Runners Club,08:04:03,Bill Rowan,M VET
1128 / 1075 / 654,23506,Phaphama, Mtshingila,29,RSA,Carleton Harriers,08:04:07,Bill Rowan,M SEN
1129 / 1076 / 655,27062,Ngoako,Mickson  Marokana,33,RSA,Mpumalanga Athletic Club,08:04:08,Bill Rowan,M SEN
1130 / 1077 / 64,24091,Maxwell,Mziwoxolo  Mpiti,54,RSA,South Coast Striders Athletic Club,08:04:15,Bill Rowan,M MAS
1131 / 1078 / 65,13398,Avidov, Lieberman,57,ISR,AYALOT,08:04:17,Bill Rowan,M MAS
1132 / 1079 / 66,6971,Theo, Rafiri,50,RSA,Carlton Athletic Club,08:04:23,Bill Rowan,M MAS
1133 / 1080 / 656,24861,Sbusiso, Nxele,36,RSA,Umzimkhulu Striders Athletic Club,08:04:25,Bill Rowan,M SEN
1134 / 1081 / 359,31838,Aidas, Ardzijauskas,45,LTU,,08:04:29,Bill Rowan,M VET
1135 / 1082 / 657,33196,Siphiwe, Magubane,30,RSA,Fat Cats Athletic Club,08:04:38,Bill Rowan,M SEN
1136 / 1083 / 658,22386,Mpho, Pilusa,36,RSA,Benoni Northerns Athletics Club,08:04:38,Bill Rowan,M SEN
1137 / 1084 / 659,14270,Hennie, Van Niekerk,37,RSA,Polokwane Athletic Club,08:04:41,Bill Rowan,M SEN
1138 / 1085 / 360,51083,Andries, Nothununu,43,RSA,KPMG Running Club - KZN,08:04:44,Bill Rowan,M VET
1139 / 1086 / 67,24632,Christopher, Mitchell,55,RSA,Celtic Harriers,08:04:48,Bill Rowan,M MAS
1140 / 1087 / 660,28766,Sifiso,Jay-Jay  Dlamini,32,RSA,Mondi Ltd Athletic Club,08:04:51,Bill Rowan,M SEN
1141 / 54 / 15,11479,Heather, Walden,43,SUI,Born 2 Run Athletic Club - CG,08:04:54,Bill Rowan,F VET
1142 / 1088 / 361,51470,Rendani,Lucas  Mudau,47,RSA,University of KZN Athletic Club - Pietermaritzburg,08:05:01,Bill Rowan,M VET
1142 / 1088 / 661,27441,Maxwell, Mkhize,31,RSA,SAPS Ingwenya,08:05:01,Bill Rowan,M SEN
1144 / 1090 / 362,43385,Koena, Maleka,42,RSA,Midrand Striders,08:05:09,Bill Rowan,M VET
1145 / 1091 / 662,48550,Hlalazi, Shezi,32,RSA,Hillcrest Villagers Athletic Club,08:05:10,Bill Rowan,M SEN
1146 / 1092 / 363,52719,Richard, Seanego,41,RSA,Midrand Striders,08:05:10,Bill Rowan,M VET
1147 / 1093 / 663,23392,Richard, Sangweni,39,RSA,Standerton Marathon Club,08:05:11,Bill Rowan,M SEN
1148 / 1094 / 664,30386,Trust, Moloto,25,RSA,Nedbank Running Club Soweto,08:05:14,Bill Rowan,M SEN
1149 / 1095 / 665,26562,Peter, Bassingthwaighte,37,RSA,K Way VOB Running Club,08:05:16,Bill Rowan,M SEN
1150 / 1096 / 364,15905,Collen, Sadiki,40,RSA,Polokwane Athletic Club,08:05:18,Bill Rowan,M VET
1151 / 1097 / 666,24791,Pfuluwani, Murwamuila,38,RSA,Polokwane Athletic Club,08:05:18,Bill Rowan,M SEN
1152 / 1098 / 365,41256,Spencer, Moraope,44,RSA,Madikwe Mambas Athletic Club,08:05:24,Bill Rowan,M VET
1153 / 1099 / 366,13630,Bongani, Ngema,49,RSA,Mafukuzela Athletic Club,08:05:32,Bill Rowan,M VET
1154 / 1100 / 667,31614,Samukeliso, Nxumalo,27,SWZ,Zithande AC,08:05:34,Bill Rowan,M SEN
1155 / 1101 / 68,56705,Thomas, Shibambo,53,RSA,Live Athletic Club,08:05:35,Bill Rowan,M MAS
1156 / 1102 / 668,46912,Bongukwenza, Mthembu,38,RSA,Carleton Harriers,08:05:38,Bill Rowan,M SEN
1157 / 1103 / 669,34422,Francois, Steenkamp,33,RSA,Harrismith Marathon Club,08:05:38,Bill Rowan,M SEN
1158 / 1104 / 670,33009,Mluleki, Tunuza,29,RSA,Nedbank Running Club KZN,08:05:42,Bill Rowan,M SEN
1159 / 55 / 16,32282,Amanda, Williams,42,RSA,Krugersdorp Road Runners,08:05:51,Bill Rowan,F VET
1160 / 1105 / 671,26600,Celani, Velembo,36,RSA,Cheetahs Athletic Club,08:06:01,Bill Rowan,M SEN
1161 / 1106 / 367,44742,Emmanuel, Msomi,49,RSA,Nedbank Running Club Johannesburg,08:06:09,Bill Rowan,M VET
1162 / 1107 / 368,26466,Abello,Kenny  Thobela,42,RSA,Elite Perfomance Group,08:06:11,Bill Rowan,M VET
1163 / 1108 / 672,37234,Nkosiyezwe,Ronald  Cele,38,RSA,NRB Harriers Athletic Club,08:06:16,Bill Rowan,M SEN
1164 / 1109 / 369,57463,Shiwa, Cele,49,RSA,Genius Athletic Club,08:06:18,Bill Rowan,M VET
1165 / 1110 / 673,13386,Wiaan, Beeton,29,RSA,Stellenbosch Athletics Club,08:06:19,Bill Rowan,M SEN
1166 / 1111 / 674,53224,Lindile, Mzele,37,RSA,National Treasury Athletics Club,08:06:20,Bill Rowan,M SEN
1167 / 1112 / 675,37505,Enoch, Mampholo,28,RSA,Lesedi Athletic Club,08:06:22,Bill Rowan,M SEN
1168 / 1113 / 370,24065,Russell, Humphreys,44,RSA,Rand Athletic Club,08:06:29,Bill Rowan,M VET
1169 / 1114 / 676,19992,Gcino-Fuze, Ngcobo,26,RSA,University of KZN Athletic Club - Durban,08:06:33,Bill Rowan,M SEN
1170 / 1115 / 677,44775,Johan, Crous,32,RSA,Nedbank Running Club Western Province,08:06:34,Bill Rowan,M SEN
1171 / 56 / 39,29322,Cecilia, Raath,39,RSA,Nedbank Running Club Gauteng North,08:06:35,Bill Rowan,F SEN
1172 / 1116 / 371,29677,Blessing, Ndlovu,45,RSA,Elokishini Athletic Club,08:06:39,Bill Rowan,M VET
1173 / 1117 / 372,26508,Christo, Ackerman,44,RSA,Pongola Athletic Club,08:06:41,Bill Rowan,M VET
1174 / 1118 / 373,28148,Essau, Nonyane,46,RSA,Delmas Athletic Club,08:06:47,Bill Rowan,M VET
1175 / 1119 / 678,53645,Claus, Kempen,32,RSA,Central University of Technology - Bloemfontein,08:06:50,Bill Rowan,M SEN
1176 / 1120 / 679,23851,Wihan, Swanepoel,33,RSA,The Longtom Marathon Club,08:06:57,Bill Rowan,M SEN
1177 / 1121 / 680,25692,Tshidiso,Gilbert  Motlhoko,36,RSA,Madibogo Athletic Club,08:07:03,Bill Rowan,M SEN
1178 / 1122 / 681,41340,Shaun, Newman,36,RSA,Team Vitality - CG,08:07:17,Bill Rowan,M SEN
1179 / 1123 / 682,26622,Ayanda,Lungisani  Mabanga,30,RSA,Roodepoort Athletic Club,08:07:17,Bill Rowan,M SEN
1180 / 1124 / 374,44070,Michael, Eitner,49,GER,Germany,08:07:22,Bill Rowan,M VET
1181 / 1125 / 683,52198,Clement, Hlalele,39,RSA,Rainbow Athletic Club - CG,08:07:23,Bill Rowan,M SEN
1182 / 1126 / 375,21869,Sello, Moiloa,43,RSA,Kagiso Striders,08:07:24,Bill Rowan,M VET
1183 / 1127 / 684,57122,Pontsho, Mota,37,RSA,Maluti MultiSport Club,08:07:24,Bill Rowan,M SEN
1184 / 1128 / 376,23460,Right, Seerane,43,RSA,Marula Platinum Mine Athletic Club,08:07:34,Bill Rowan,M VET
1185 / 1129 / 377,31056,Robert, De Fleuriot,48,RSA,My Training Day,08:07:35,Bill Rowan,M VET
1186 / 1130 / 1,3360,Johan, Nel,62,RSA,Irene Athletics Club,08:07:41,Bill Rowan,M GM
1187 / 1131 / 685,23507,Rico, Naude,39,RSA,Kempton Road Runners,08:07:44,Bill Rowan,M SEN
1188 / 1132 / 686,37492,Nthibi, Nolo,39,RSA,REMMOGO ATHLETIC CLUB,08:07:46,Bill Rowan,M SEN
1189 / 1133 / 69,16160,Alpheos, Jobe,59,RSA,Jeppe Quondam Athletic Club,08:07:53,Bill Rowan,M MAS
1190 / 1134 / 687,34777,Elliot, Mankoe,37,RSA,Morula Athletics Club,08:08:03,Bill Rowan,M SEN
1191 / 1135 / 688,10624,Sipho, Dumakude,35,RSA,Carnival Runners,08:08:06,Bill Rowan,M SEN
1192 / 1136 / 689,50824,Philane, Mbatha,36,RSA,Empangeni Athletics Club,08:08:16,Bill Rowan,M SEN
1193 / 1137 / 378,29964,Gary, Cooper,41,RSA,Rocky Road Runners Club,08:08:17,Bill Rowan,M VET
1194 / 1138 / 690,30752,Lindani,Isaac  Maphumulo,29,RSA,Durban Runner Athletic Club,08:08:20,Bill Rowan,M SEN
1195 / 1139 / 691,30657,Vela, Nzimande,37,RSA,Durban Runner Athletic Club,08:08:24,Bill Rowan,M SEN
1196 / 1140 / 692,34162,Vincent, Mhlakoana,37,RSA,Westville Athletic Club,08:08:24,Bill Rowan,M SEN
1197 / 1141 / 379,39453,Scelo, Mabaso,41,RSA,Muden Athletic Club,08:08:33,Bill Rowan,M VET
1198 / 1142 / 693,21194,Phumlani, Majola,35,RSA,Kwa-Mashu Athletic Club,08:08:33,Bill Rowan,M SEN
1199 / 1143 / 380,30234,Toni, Modiba,41,RSA,Telkom Athletic Club - GN,08:08:34,Bill Rowan,M VET
1200 / 57 / 40,15009,Katie, Duncan,28,AUS,Australia,08:08:36,Bill Rowan,F SEN
1201 / 1144 / 694,54991,Vusumuzi, Mnguni,34,RSA,Sasol Marathon Club-Secunda,08:08:38,Bill Rowan,M SEN
1202 / 58 / 41,32243,Debbie, Kitto,39,RSA,DHS Old Boys,08:08:44,Bill Rowan,F SEN
1203 / 1145 / 381,23279,Isaac, Tete,47,RSA,SANDF Athletic Club - CG,08:08:51,Bill Rowan,M VET
1204 / 1146 / 695,28266,Jacky, Sibuyi,23,RSA,Great East Athletic Club,08:08:55,Bill Rowan,M SEN
1205 / 1147 / 696,11459,Corné, Janse Van Rensburg,27,RSA,Bellville Athletics Club,08:08:56,Bill Rowan,M SEN
1206 / 1148 / 697,53441,Ian, Durston,35,RSA,Rand Athletic Club,08:09:00,Bill Rowan,M SEN
1207 / 1149 / 70,17659,Sekwala, Mamabolo,58,RSA,Eskom Athletic Club - Limpopo,08:09:01,Bill Rowan,M MAS
1208 / 1150 / 382,26168,Joseph, Johannes,40,RSA,Ravensmead Athletic Club,08:09:04,Bill Rowan,M VET
1209 / 1151 / 383,16904,Kevin, Gous,41,RSA,East Griqualand Striders,08:09:08,Bill Rowan,M VET
1210 / 1152 / 71,52983,Bernard, Mosala,53,RSA,Carlton Athletic Club,08:09:10,Bill Rowan,M MAS
1211 / 1153 / 698,16580,Ofentse, Mokgale,25,RSA,Tshwane Athletic Club,08:09:17,Bill Rowan,M SEN
1212 / 1154 / 699,11317,Eduan, Neeb,27,RSA,Tuks Road Runners Club,08:09:18,Bill Rowan,M SEN
1213 / 1155 / 384,39912,Ernest,Kgosietsile  Molatlwa,50,RSA,SANDF Athletic Club - CG,08:09:18,Bill Rowan,M VET
1214 / 1156 / 385,19536,Ntshavheni, Mudau,41,RSA,Nedbank Running Club Johannesburg,08:09:20,Bill Rowan,M VET
1215 / 1157 / 386,34502,Norman, Baloyi,48,RSA,Benoni Northerns Athletics Club,08:09:22,Bill Rowan,M VET
1216 / 1158 / 700,40360,Jp, Lubbe,35,RSA,Heronbridge College Athletics Club,08:09:22,Bill Rowan,M SEN
1217 / 1159 / 701,51427,Mthandeni, Langa,39,RSA,Esikhaleni Athletic Club,08:09:22,Bill Rowan,M SEN
1218 / 1160 / 702,51587,Khutso, Makobe,28,RSA,Tsutsumani Athletic Club,08:09:23,Bill Rowan,M SEN
1219 / 59 / 42,37063,Precious, Duma,38,RSA,Nedbank Running Club KZN,08:09:27,Bill Rowan,F SEN
1220 / 1161 / 703,16366,Damian, Will,30,RSA,Pinelands Athletic Club,08:09:39,Bill Rowan,M SEN
1221 / 1162 / 704,19807,Thabang, Madibana,31,RSA,Live Athletic Club,08:09:45,Bill Rowan,M SEN
1222 / 1163 / 387,49844,Andries, Taaibos,46,RSA,Sibanye Gold Beatrix Mine Athletic Club,08:09:45,Bill Rowan,M VET
1223 / 60 / 43,37476,Geneva, Raphahla,29,RSA,Pietersburg Road Runners,08:09:46,Bill Rowan,F SEN
1224 / 1164 / 388,14171,Pure, Ndlovu,44,ZIM,Awesome Runners Athletic Club,08:09:54,Bill Rowan,M VET
1225 / 1165 / 705,20209,Byron, Jones,30,RSA,Boksburg Athletic Club,08:10:04,Bill Rowan,M SEN
1226 / 1166 / 706,36960,Litha, Williams,35,RSA,Soweto Athletic Club,08:10:11,Bill Rowan,M SEN
1227 / 1167 / 389,33662,Jaques, Bortolini,45,BRA,Equipe EDR,08:10:13,Bill Rowan,M VET
1228 / 1168 / 390,19446,Mpho, Motaung,43,RSA,Maluti MultiSport Club,08:10:15,Bill Rowan,M VET
1229 / 1169 / 707,31752,Martin, Crous,31,RSA,Rand Athletic Club,08:10:17,Bill Rowan,M SEN
1230 / 1170 / 72,8129,Mackson, Makamu,53,RSA,Cool Running Athletics Club,08:10:19,Bill Rowan,M MAS
1231 / 1171 / 391,41642,Vuyane, Simayile,41,RSA,Katlehong Athletic Club,08:10:20,Bill Rowan,M VET
1232 / 1172 / 392,22687,Ian, Gourlay,42,RSA,Atlantic Athletic Club,08:10:21,Bill Rowan,M VET
1233 / 1173 / 73,19046,Jan, Fick,51,RSA,Graaff-Reinet Running Club,08:10:22,Bill Rowan,M MAS
1234 / 1174 / 708,32639,Ali,Isaac  Husein,28,RSA,Soul City Athletic Club,08:10:27,Bill Rowan,M SEN
1235 / 1175 / 393,51557,Fanilakhe, Ntshangase,41,RSA,Nedbank Running Club LVCC Nelspruit,08:10:35,Bill Rowan,M VET
